APT_ICAO;APT_NAME;LAT;LONG
MRFI;NUEVO PALMAR SUR;8,91600;-83,507
MRFL;;0,00000;0
MRFP;;0,00000;0
MRFS;FINCA 63;8,65200;-83,065
MRGA;;0,00000;0
MRGF;GOLFITO;8,65400;-83,182
MRGP;GUAPILES;10,21700;-83,795
MRGT;;0,00000;0
MRGU;;0,00000;0
MRHG;;0,00000;0
MRHJ;;0,00000;0
MRHO;;0,00000;0
MRHP;;0,00000;0
MRHS;;0,00000;0
MRIP;;0,00000;0
MRLA;;0,00000;0
MRLB;DANIEL ODUBER QUIROS INTERNATIONAL;10,59300;-85,544
MRLC;LOS CHILES;11,03500;-84,706
MRLE;;0,00000;0
MRLF;;0,00000;0
MRLG;;0,00000;0
MRLI;;0,00000;0
MRLL;;0,00000;0
MRLM;LIMON INTERNATIONAL;9,95800;-83,022
MRLP;;0,00000;0
MRLR;;0,00000;0
MRLT;;0,00000;0
MRLU;;0,00000;0
MRLV;;0,00000;0
MRLY;;0,00000;0
MRLZ;;0,00000;0
MRMA;;0,00000;0
MRMC;;0,00000;0
MRMJ;;0,00000;0
MRML;;0,00000;0
MRMR;;0,00000;0
MRNC;;0,00000;0
MRNJ;;0,00000;0
MRNS;NOSARA;9,97600;-85,653
MROC;JUAN SANTAMARIA INTERNATIONAL;9,99400;-84,209
MRPA;;0,00000;0
MRPB;;0,00000;0
MRPC;;0,00000;0
MRPD;PANDORA;9,73200;-82,983
MRPE;;0,00000;0
MRPI;;0,00000;0
MRPJ;;0,00000;0
MRPL;;0,00000;0
MRPM;PALMAR SUR;8,95100;-83,468
MRPN;;0,00000;0
MRPP;;0,00000;0
MRPR;;0,00000;0
MRPS;;0,00000;0
MRPV;TOBIAS BOLANOS INTERNATIONAL;9,95700;-84,142
MRQP;QUEPOS MANAGUA;9,44300;-84,13
MRRF;;0,00000;0
MRRM;;0,00000;0
MRRN;;0,00000;0
MRRX;;0,00000;0
MRSA;;0,00000;0
MRSB;;0,00000;0
MRSC;;0,00000;0
MRSG;SANTA CLARA DE GUAPILES;10,28800;-83,714
MRSH;;0,00000;0
MRSI;;0,00000;0
MRSL;;0,00000;0
MRSN;;0,00000;0
MRSO;;0,00000;0
MRSP;;0,00000;0
MRSR;;0,00000;0
MRSS;;0,00000;0
MRST;;0,00000;0
MRSV;SAN VITO DE JAVA;8,82600;-82,959
MRSX;;0,00000;0
MRTA;;0,00000;0
MRTB;;0,00000;0
MRTG;;0,00000;0
MRTM;;0,00000;0
MRTR;;0,00000;0
MRZP;;0,00000;0
MSAC;;0,00000;0
MSLP;EL SALVADOR INTERNATIONAL;13,44100;-89,056
MSSS;ILOPANGO INTERNATIONAL;13,70000;-89,12
MTCA;;0,00000;0
MTCH;CAP HAITIEN;19,73200;-72,195
MTJA;;0,00000;0
MTJE;;0,00000;0
MTPP;PORT AU PRINCE INTERNATIONAL;18,58000;-72,293
MTPX;;0,00000;0
MUAG;;0,00000;0
MUAT;;0,00000;0
MUBA;GUSTAVO RIZO;20,36600;-74,506
MUBE;;0,00000;0
MUBI;;0,00000;0
MUBO;;0,00000;0
MUBY;CARLOS MANUEL DE CESPEDES;20,39600;-76,621
MUCA;MAXIMO GOMEZ;22,02700;-78,789
MUCB;CAIBARIEN;22,50600;-79,47
MUCC;JARDINES DEL RAY;22,46100;-78,329
MUCD;;0,00000;0
MUCF;JAIME GONZALEZ;22,15000;-80,414
MUCL;VILO ACUNA;21,61600;-81,546
MUCM;IGNACIO AGRAMONTE INTERNATIONAL;21,42000;-77,847
MUCO;;0,00000;0
MUCS;;0,00000;0
MUCU;ANTONIO MACEO INTERNATIONAL;19,97000;-75,836
MUCV;;0,00000;0
MUCY;;0,00000;0
MUFC;;0,00000;0
MUFL;FLORIDA;21,50000;-78,203
MUGM;GUANTANAMO BAY NS;19,90600;-75,207
MUGN;;0,00000;0
MUGT;MARIANA GRAJALES;20,08500;-75,158
MUHA;JOSE MARTI INTERNATIONAL;22,98900;-82,409
MUHG;FRANK PAIS;20,78600;-76,315
MUIS;;0,00000;0
MUIV;;0,00000;0
MUJA;;0,00000;0
MULM;LA COLOMA;22,33600;-83,642
MUMA;;0,00000;0
MUMG;MANAGUA;22,97000;-82,275
MUMH;;0,00000;0
MUMJ;;0,00000;0
MUML;MARIEL;23,00700;-82,767
MUMO;ORESTES ACOSTA;20,65400;-74,922
MUMT;;0,00000;0
MUMZ;SIERRA MAESTRA;20,28800;-77,089
MUNA;;0,00000;0
MUNC;NICARO;20,68900;-75,531
MUNG;RAFAEL PEREZ;21,83500;-82,784
MUNU;;0,00000;0
MUPA;;0,00000;0
MUPB;PLAYA BARACOA;23,03300;-82,579
MUPL;;0,00000;0
MUPM;;0,00000;0
MUPR;PINAR DEL RIO;22,42100;-83,678
MUPS;;0,00000;0
MUPT;;0,00000;0
MUSA;SAN ANTONIO DE LOS BANOS;22,87100;-82,509
MUSC;ABEL SANTAMARIA;22,49200;-79,944
MUSF;;0,00000;0
MUSG;;0,00000;0
MUSJ;SAN JULIAN;22,09500;-84,152
MUSL;ROBERTO YAGUERO;21,50900;-77,017
MUSN;SIGUANEA;21,64200;-82,955
MUSR;;0,00000;0
MUSS;SANCTI SPIRITUS;21,97100;-79,442
MUTD;ALBERTO DELGADO;21,78800;-79,997
MUTI;;0,00000;0
MUVA;;0,00000;0
MUVR;JUAN GUALBERTO GOMEZ INTERNATIONAL;23,03400;-81,435
MUVT;HERMANOS AMEIJEIRAS;20,98800;-76,936
MWCB;GERRARD SMITH INTERNATIONAL;19,68700;-79,883
MWCG;;0,00000;0
MWCL;;0,00000;0
MWCR;OWEN ROBERTS INTERNATIONAL;19,29300;-81,357
MYAB;CLARENCE A BAIN;24,28800;-77,684
MYAF;ANDROS TOWN;24,69800;-77,796
MYAG;;0,00000;0
MYAK;CONGO TOWN;24,15900;-77,59
MYAM;MARSH HARBOUR;26,51100;-77,083
MYAN;SAN ANDROS;25,05400;-78,049
MYAO;;0,00000;0
MYAP;SPRING POINT;22,44200;-73,971
MYAS;SANDY POINT;26,00400;-77,395
MYAT;TREASURE CAY;26,74500;-77,391
MYAW;;0,00000;0
MYBC;CHUB CAY;25,41700;-77,881
MYBG;GREAT HARBOUR CAY;25,73800;-77,84
MYBO;;0,00000;0
MYBS;SOUTH BIMINI;25,70000;-79,264
MYBT;;0,00000;0
MYBW;;0,00000;0
MYBX;;0,00000;0
MYCA;ARTHURS TOWN;24,62900;-75,674
MYCB;NEW BIGHT;24,31500;-75,454
MYCH;;0,00000;0
MYCI;COLONEL HILL;22,74600;-74,182
MYCP;;0,00000;0
MYCS;;0,00000;0
MYCX;;0,00000;0
MYEC;;0,00000;0
MYEF;EXUMA INTERNATIONAL;23,56300;-75,878
MYEG;;0,00000;0
MYEH;NORTH ELEUTHERA;25,47600;-76,681
MYEL;;0,00000;0
MYEM;GOVERNORS HARBOUR;25,28400;-76,331
MYEN;NORMANS CAY;24,59400;-76,832
MYER;ROCK SOUND;24,89200;-76,178
MYES;STANIEL CAY;24,16900;-76,439
MYEY;;0,00000;0
MYGD;;0,00000;0
MYGF;GRAND BAHAMA INTERNATIONAL;26,55900;-78,695
MYGM;;0,00000;0
MYGW;WEST END;26,68600;-78,978
MYIG;MATTHEW TOWN;20,97500;-73,667
MYLD;DEADMANS CAY;23,17900;-75,093
MYLR;;0,00000;0
MYLS;STELLA MARIS;23,58300;-75,269
MYMM;MAYAGUANA;22,37900;-73,013
MYNN;NASSAU INTERNATIONAL;25,03900;-77,466
MYRD;DUNCAN TOWN;22,18200;-75,729
MYRP;;0,00000;0
MYSM;SAN SALVADOR;24,06300;-74,524
MZBZ;PHILIP S W GOLDSON INTERNATIONAL;17,53900;-88,308
MZSO;;0,00000;0
NCAI;AITUTAKI;-18,82500;-159,774
NCAT;;0,00000;0
NCGO;;0,00000;0
NCMN;;0,00000;0
NCMR;;0,00000;0
NCMX;;0,00000;0
NCPY;;0,00000;0
NCRG;RAROTONGA INTERNATIONAL;-21,20300;-159,806
NCRK;;0,00000;0
NCS;;0,00000;0
NFBC;;0,00000;0
NFBG;;0,00000;0
NFCI;;0,00000;0
NFCN;;0,00000;0
NFCS;;0,00000;0
NFFA;;0,00000;0
NFFN;NADI INTERNATIONAL;-17,75400;177,443
NFFO;;0,00000;0
NFFR;;0,00000;0
NFHO;;0,00000;0
NFKD;;0,00000;0
NFMA;;0,00000;0
NFMO;;0,00000;0
NFNA;NAUSORI INTERNATIONAL;-18,04300;178,559
NFNB;;0,00000;0
NFND;;0,00000;0
NFNG;;0,00000;0
NFNH;;0,00000;0
NFNK;;0,00000;0
NFNL;LABASA;-16,46700;179,34
NFNM;;0,00000;0
NFNO;;0,00000;0
NFNR;;0,00000;0
NFNS;;0,00000;0
NFNU;;0,00000;0
NFNV;;0,00000;0
NFNW;;0,00000;0
NFOF;;0,00000;0
NFOL;;0,00000;0
NFSU;;0,00000;0
NFTE;;0,00000;0
NFTF;FUA AMOTU INTERNATIONAL;-21,24100;-175,15
NFTL;HAAPAI;-19,77700;-174,341
NFTN;;0,00000;0
NFTO;;0,00000;0
NFTP;;0,00000;0
NFTR;;0,00000;0
NFTV;VAVAU INTERNATIONAL;-18,58500;-173,963
NFUL;;0,00000;0
NFVB;;0,00000;0
NFVL;;0,00000;0
NGAB;;0,00000;0
NGBR;;0,00000;0
NGFO;;0,00000;0
NGFU;FUNAFUTI INTERNATIONAL AIRPORT;-8,51700;179,217
NGMA;;0,00000;0
NGMK;;0,00000;0
NGMN;;0,00000;0
NGNU;;0,00000;0
NGON;;0,00000;0
NGTA;BONRIKI INTERNATIONAL;1,38100;173,147
NGTB;;0,00000;0
NGTE;TABITEUEA NORTH;-1,22400;174,776
NGTM;;0,00000;0
NGTO;;0,00000;0
NGTR;;0,00000;0
NGTS;;0,00000;0
NGTU;;0,00000;0
NGUK;;0,00000;0
NIUE;NIUE INTERNATIONAL;-19,08000;-169,926
NLWF;;0,00000;0
NLWW;HIHIFO;-13,23800;-176,199
NSAP;;0,00000;0
NSAU;;0,00000;0
NSFA;FALEOLO INTERNATIONAL;-13,83000;-172,008
NSFI;;0,00000;0
NSMA;;0,00000;0
NSTU;PAGO PAGO INTERNATIONAL;-14,33100;-170,71
NTAR;RURUTU;-22,43400;-151,361
NTAT;TUBUAI;-23,36500;-149,524
NTGA;ANAA;-17,35300;-145,51
NTGB;FANGATAU;-15,82000;-140,887
NTGC;TIKEHAU;-15,11900;-148,231
NTGD;;0,00000;0
NTGE;REAO;-18,46600;-136,439
NTGF;FAKARAVA;-16,05400;-145,657
NTGH;;0,00000;0
NTGI;MANIHI;-14,43700;-146,07
NTGJ;TOTEGEGIE;-23,08000;-134,89
NTGK;KAUKURA;-15,66300;-146,885
NTGM;MAKEMO;-16,58500;-143,657
NTGN;NAPUKA;-14,17700;-141,267
NTGO;;0,00000;0
NTGP;PUKA PUKA;-14,80900;-138,813
NTGQ;;0,00000;0
NTGR;;0,00000;0
NTGT;TAKAPOTO;-14,71200;-145,253
NTGU;ARUTUA;-15,24800;-146,616
NTGV;MATAIVA;-14,86800;-148,717
NTGW;;0,00000;0
NTGY;TUREIA;-20,78300;-138,568
NTKH;;0,00000;0
NTKR;TAKAROA;-14,45600;-145,024
NTMD;NUKU HIVA;-8,79600;-140,229
NTMN;ATUONA;-9,76900;-139,011
NTMP;;0,00000;0
NTMU;;0,00000;0
NTTB;BORA BORA;-16,44400;-151,751
NTTE;;0,00000;0
NTTG;RANGIROA;-14,95400;-147,661
NTTH;HUAHINE;-16,68700;-151,022
NTTM;TEMAE;-17,49000;-149,762
NTTO;HAO;-18,07500;-140,946
NTTP;MAUPITI;-16,42600;-152,244
NTTR;UTUROA;-16,72300;-151,466
NTTX;MURUROA ATOLL;-21,80800;-138,794
NTUV;;0,00000;0
NVSA;;0,00000;0
NVSC;;0,00000;0
NVSD;;0,00000;0
NVSE;;0,00000;0
NVSF;;0,00000;0
NVSG;;0,00000;0
NVSH;;0,00000;0
NVSL;;0,00000;0
NVSM;;0,00000;0
NVSN;;0,00000;0
NVSO;;0,00000;0
NVSP;;0,00000;0
NVSR;;0,00000;0
NVSS;SANTO PEKOA INTERNATIONAL;-15,50100;167,222
NVST;;0,00000;0
NVSU;;0,00000;0
NVSV;;0,00000;0
NVSW;;0,00000;0
NVSX;;0,00000;0
NVSZ;;0,00000;0
NVVA;;0,00000;0
NVVB;;0,00000;0
NVVD;;0,00000;0
NVVF;;0,00000;0
NVVI;;0,00000;0
NVVJ;;0,00000;0
NVVK;;0,00000;0
NVVQ;;0,00000;0
NVVV;PORT VILA BAUERFIELD;-17,69900;168,32
NWEE;;0,00000;0
NWWA;;0,00000;0
NWWC;;0,00000;0
NWWD;KONE;-21,05300;164,838
NWWF;;0,00000;0
NWWI;;0,00000;0
NWWJ;;0,00000;0
NWWK;KOUMAC;-20,54600;164,256
NWWL;OUANAHAM;-20,77500;167,24
NWWM;NOUMEA MAGENTA;-22,25800;166,473
NWWO;;0,00000;0
NWWQ;;0,00000;0
NWWR;LA ROCHE;-21,48200;168,037
NWWS;;0,00000;0
NWWU;TOUHO;-20,79100;165,259
NWWV;OUVEA OULOUP;-20,64100;166,573
NWWW;LA TONTOUTA;-22,01400;166,213
NWWY;;0,00000;0
NZAA;AUCKLAND INTERNATIONAL;-37,00800;174,792
NZAE;;0,00000;0
NZAG;;0,00000;0
NZAH;;0,00000;0
NZAL;;0,00000;0
NZAN;;0,00000;0
NZAP;TAUPO;-38,74000;176,084
NZAR;ARDMORE;-37,03000;174,973
NZAS;;0,00000;0
NZBA;;0,00000;0
NZBB;;0,00000;0
NZBE;;0,00000;0
NZBH;;0,00000;0
NZBL;;0,00000;0
NZBM;;0,00000;0
NZBO;;0,00000;0
NZBR;;0,00000;0
NZBU;;0,00000;0
NZBY;;0,00000;0
NZCA;;0,00000;0
NZCB;;0,00000;0
NZCC;;0,00000;0
NZCH;CHRISTCHURCH INTERNATIONAL;-43,48900;172,532
NZCI;CHATHAM ISLANDS;-43,81000;-176,457
NZCM;;0,00000;0
NZCP;;0,00000;0
NZCR;;0,00000;0
NZCS;;0,00000;0
NZCU;;0,00000;0
NZCV;;0,00000;0
NZCX;;0,00000;0
NZDA;;0,00000;0
NZDD;;0,00000;0
NZDI;;0,00000;0
NZDN;DUNEDIN;-45,92800;170,198
NZDV;;0,00000;0
NZEB;;0,00000;0
NZEC;;0,00000;0
NZES;;0,00000;0
NZFH;;0,00000;0
NZFI;;0,00000;0
NZFR;;0,00000;0
NZFY;;0,00000;0
NZGA;;0,00000;0
NZGB;;0,00000;0
NZGC;;0,00000;0
NZGF;;0,00000;0
NZGG;;0,00000;0
NZGH;;0,00000;0
NZGI;;0,00000;0
NZGM;;0,00000;0
NZGO;;0,00000;0
NZGR;;0,00000;0
NZGS;GISBORNE;-38,66300;177,978
NZGT;GLENTANNER;-43,90700;170,128
NZGY;;0,00000;0
NZHA;;0,00000;0
NZHB;;0,00000;0
NZHD;;0,00000;0
NZHK;HOKITIKA;-42,71400;170,985
NZHL;;0,00000;0
NZHN;HAMILTON;-37,86600;175,332
NZHS;HASTINGS;-39,64700;176,767
NZJA;;0,00000;0
NZJD;;0,00000;0
NZJG;;0,00000;0
NZJM;;0,00000;0
NZJN;;0,00000;0
NZJO;;0,00000;0
NZJP;;0,00000;0
NZJQ;;0,00000;0
NZJR;;0,00000;0
NZJT;;0,00000;0
NZJU;;0,00000;0
NZJW;;0,00000;0
NZJX;;0,00000;0
NZJY;;0,00000;0
NZKE;;0,00000;0
NZKF;;0,00000;0
NZKI;;0,00000;0
NZKK;KERIKERI;-35,26300;173,912
NZKM;;0,00000;0
NZKN;;0,00000;0
NZKO;;0,00000;0
NZKR;;0,00000;0
NZKS;;0,00000;0
NZKT;KAITAIA;-35,07000;173,285
NZKY;;0,00000;0
NZLB;;0,00000;0
NZLD;;0,00000;0
NZLE;;0,00000;0
NZLR;;0,00000;0
NZLT;;0,00000;0
NZLU;;0,00000;0
NZLV;;0,00000;0
NZLX;ALEXANDRA;-45,21200;169,373
NZMA;;0,00000;0
NZMB;;0,00000;0
NZMC;MOUNT COOK;-43,76500;170,133
NZMD;;0,00000;0
NZMF;;0,00000;0
NZMG;;0,00000;0
NZMH;;0,00000;0
NZMI;;0,00000;0
NZMJ;;0,00000;0
NZMK;;0,00000;0
NZML;;0,00000;0
NZMM;;0,00000;0
NZMN;;0,00000;0
NZMO;MANAPOURI;-45,53300;167,65
NZMP;;0,00000;0
NZMQ;;0,00000;0
NZMR;;0,00000;0
NZMS;MASTERTON;-40,97300;175,634
NZMT;;0,00000;0
NZMU;;0,00000;0
NZMW;;0,00000;0
NZMY;;0,00000;0
NZMZ;;0,00000;0
NZND;;0,00000;0
NZNE;;0,00000;0
NZNH;;0,00000;0
NZNL;;0,00000;0
NZNP;NEW PLYMOUTH;-39,00900;174,179
NZNS;NELSON;-41,29800;173,221
NZNV;INVERCARGILL;-46,41200;168,313
NZNW;;0,00000;0
NZNY;;0,00000;0
NZOA;;0,00000;0
NZOD;;0,00000;0
NZOG;;0,00000;0
NZOH;OHAKEA;-40,20600;175,388
NZOI;;0,00000;0
NZOK;;0,00000;0
NZOM;;0,00000;0
NZOO;;0,00000;0
NZOP;;0,00000;0
NZOR;;0,00000;0
NZOT;;0,00000;0
NZOU;OAMARU;-44,97000;171,082
NZOX;;0,00000;0
NZPA;;0,00000;0
NZPH;;0,00000;0
NZPM;PALMERSTON NORTH;-40,32100;175,617
NZPP;PARAPARAUMU;-40,90500;174,989
NZPT;;0,00000;0
NZPU;;0,00000;0
NZPW;;0,00000;0
NZPY;;0,00000;0
NZQN;QUEENSTOWN;-45,02100;168,739
NZQT;;0,00000;0
NZRA;;0,00000;0
NZRC;;0,00000;0
NZRG;;0,00000;0
NZRH;;0,00000;0
NZRK;;0,00000;0
NZRN;;0,00000;0
NZRO;ROTORUA;-38,10900;176,317
NZRR;;0,00000;0
NZRT;;0,00000;0
NZRU;WAIOURU;-39,44600;175,658
NZRV;;0,00000;0
NZRW;;0,00000;0
NZRX;;0,00000;0
NZRY;;0,00000;0
NZSD;;0,00000;0
NZSG;;0,00000;0
NZSJ;;0,00000;0
NZSP;SOUTH POLE STATION;-90,00000;0
NZSY;;0,00000;0
NZTA;;0,00000;0
NZTE;;0,00000;0
NZTG;TAURANGA;-37,67200;176,196
NZTH;;0,00000;0
NZTK;;0,00000;0
NZTL;;0,00000;0
NZTM;;0,00000;0
NZTN;;0,00000;0
NZTO;;0,00000;0
NZTS;;0,00000;0
NZTT;;0,00000;0
NZTU;TIMARU;-44,30300;171,225
NZTW;;0,00000;0
NZTY;;0,00000;0
NZTZ;;0,00000;0
NZUK;PUKAKI;-44,23500;170,118
NZUN;;0,00000;0
NZVL;;0,00000;0
NZVR;;0,00000;0
NZWA;;0,00000;0
NZWB;WOODBOURNE;-41,51800;173,87
NZWC;;0,00000;0
NZWD;MCMURDO STATION;-77,88300;166,65
NZWF;WANAKA;-44,72500;169,243
NZWG;WIGRAM;-43,55100;172,553
NZWI;;0,00000;0
NZWK;WHAKATANE;-37,92100;176,914
NZWL;;0,00000;0
NZWM;;0,00000;0
NZWN;WELLINGTON INTERNATIONAL;-41,32700;174,805
NZWO;WAIROA;-39,00700;177,407
NZWP;WHENUAPAI;-36,78800;174,63
NZWR;WHANGAREI;-35,76800;174,365
NZWS;WESTPORT;-41,73800;171,581
NZWT;;0,00000;0
NZWU;WANGANUI;-39,96200;175,025
NZWV;;0,00000;0
NZWY;;0,00000;0
NZX?;;0,00000;0
NZYH;;0,00000;0
NZYK;;0,00000;0
NZYP;;0,00000;0
OAAD;;0,00000;0
OAAK;;0,00000;0
OAAS;;0,00000;0
OABD;;0,00000;0
OABG;;0,00000;0
OABK;;0,00000;0
OABN;;0,00000;0
OABR;;0,00000;0
OABS;;0,00000;0
OABT;;0,00000;0
OACB;;0,00000;0
OACC;;0,00000;0
OADO;;0,00000;0
OADV;;0,00000;0
OADW;;0,00000;0
OADZ;;0,00000;0
OAEK;;0,00000;0
OAEM;;0,00000;0
OAEQ;;0,00000;0
OAFG;;0,00000;0
OAFR;;0,00000;0
OAFZ;;0,00000;0
OAGA;;0,00000;0
OAGD;;0,00000;0
OAGL;;0,00000;0
OAGM;;0,00000;0
OAGN;;0,00000;0
OAGS;;0,00000;0
OAGZ;;0,00000;0
OAHE;;0,00000;0
OAHJ;;0,00000;0
OAHN;;0,00000;0
OAHR;HERAT;34,21000;62,228
OAJL;JALALABAD;34,39900;70,499
OAJS;;0,00000;0
OAJW;;0,00000;0
OAKA;;0,00000;0
OAKB;KABUL INTERNATIONAL;34,56600;69,212
OAKD;;0,00000;0
OAKG;;0,00000;0
OAKJ;;0,00000;0
OAKL;;0,00000;0
OAKN;KANDAHAR;31,50600;65,848
OAKR;;0,00000;0
OAKS;;0,00000;0
OAKT;;0,00000;0
OAKZ;;0,00000;0
OALG;;0,00000;0
OALL;;0,00000;0
OALN;;0,00000;0
OAMK;;0,00000;0
OAMN;MAIMANA;35,93400;64,759
OAMS;MAZAR I SHARIF;36,70700;67,209
OAMT;;0,00000;0
OANR;;0,00000;0
OANS;;0,00000;0
OAOB;;0,00000;0
OAOG;;0,00000;0
OAOO;;0,00000;0
OAPG;;0,00000;0
OAPJ;;0,00000;0
OAQD;;0,00000;0
OAQK;;0,00000;0
OAQM;;0,00000;0
OAQN;;0,00000;0
OAQQ;;0,00000;0
OAQR;;0,00000;0
OARG;;0,00000;0
OARM;;0,00000;0
OARP;;0,00000;0
OASB;;0,00000;0
OASD;SHINDAND;33,39100;62,261
OASG;SHEBERGHAN;36,75000;65,912
OASK;;0,00000;0
OASL;;0,00000;0
OASN;;0,00000;0
OASP;;0,00000;0
OASR;;0,00000;0
OASS;;0,00000;0
OAST;;0,00000;0
OATD;;0,00000;0
OATG;;0,00000;0
OATK;;0,00000;0
OATN;;0,00000;0
OATQ;TALULQAN;36,77500;69,532
OATW;;0,00000;0
OATZ;;0,00000;0
OAUZ;KUNDUZ;36,66500;68,911
OAWU;;0,00000;0
OAWZ;;0,00000;0
OAYQ;;0,00000;0
OAZB;;0,00000;0
OAZJ;;0,00000;0
OBBI;BAHRAIN INTERNATIONAL;26,27100;50,634
OBBS;SHAIKH ISA;25,91800;50,591
ODAA;;0,00000;0
ODAB;;0,00000;0
ODAC;;0,00000;0
ODAG;;0,00000;0
ODAH;;0,00000;0
ODAK;;0,00000;0
ODAM;;0,00000;0
ODAP;;0,00000;0
ODAQ;;0,00000;0
ODAR;;0,00000;0
ODAS;;0,00000;0
ODAT;;0,00000;0
ODAW;;0,00000;0
ODBI;;0,00000;0
ODBQ;;0,00000;0
ODBR;;0,00000;0
ODBT;;0,00000;0
ODHD;;0,00000;0
ODHF;;0,00000;0
ODHT;;0,00000;0
ODKM;;0,00000;0
ODMB;;0,00000;0
ODMC;;0,00000;0
ODMF;;0,00000;0
ODMZ;;0,00000;0
ODOQ;;0,00000;0
ODRM;;0,00000;0
ODSH;;0,00000;0
ODSN;;0,00000;0
ODSQ;;0,00000;0
ODSU;;0,00000;0
ODSY;;0,00000;0
ODTH;;0,00000;0
ODTZ;;0,00000;0
ODZM;;0,00000;0
OEAB;ABHA;18,24000;42,656
OEAH;AL AHSA;25,28400;49,486
OEBA;AL BAHA;20,29600;41,634
OEBH;BISHA;19,98400;42,623
OEBQ;ABQAIQ;25,91100;49,591
OEDF;KING FAHD INTERNATIONAL;26,47100;49,798
OEDR;KING ABDULAZIZ AB;26,26500;50,152
OEDW;;0,00000;0
OEGH;;0,00000;0
OEGN;JAZAN;16,90100;42,586
OEGS;GASSIM;26,30300;43,774
OEGT;GURIAT;31,41100;37,279
OEHL;HAIL;27,43800;41,686
OEHR;;0,00000;0
OEJB;JUBAIL;27,03900;49,405
OEJF;KING FAISAL NAVAL BASE;21,34800;39,173
OEJL;;0,00000;0
OEJN;KING ABDULAZIZ INTERNATIONAL;21,67900;39,156
OEKH;;0,00000;0
OEKJ;;0,00000;0
OEKK;KING KHALED MILITARY CITY;27,90100;45,528
OEMA;PRINCE MOHAMMAD BIN ABDULAZIZ;24,55300;39,705
OENG;NEJRAN;17,61100;44,419
OENR;;0,00000;0
OEPA;QAISUMAH;28,33500;46,125
OEPC;PUMP STATION 3;25,17400;47,488
OEPF;PUMP STATION 6;24,71000;44,964
OEPJ;PUMP STATION 10;24,10700;41,036
OERB;RABIGH;22,70300;39,07
OERF;RAFHA;29,62600;43,491
OERK;KING KHALED INTERNATIONAL;24,95700;46,699
OERM;RAS MISHAB;28,07900;48,611
OERR;ARAR;30,90700;41,138
OERT;RAS TANURA;26,72300;50,031
OESH;SHARURAH;17,46700;47,121
OESK;AL JOUF;29,78500;40,1
OESL;SULAYEL;20,46500;45,619
OETB;TABUK;28,36500;36,619
OETF;TAIF;21,48300;40,544
OETH;THUMAMAH;25,21400;46,641
OETN;RAS TANAJIB;27,86900;48,768
OETR;TURAIF;31,69200;38,731
OEUM;;0,00000;0
OEWD;WADI AL DAWASIR;20,50400;45,199
OEWJ;WEJH;26,19800;36,476
OEYN;YENBO;24,14400;38,063
OEZL;;0,00000;0
OIAA;ABADAN;30,36500;48,233
OIAB;;0,00000;0
OIAD;DEZFUL;32,43400;48,398
OIAG;AGHAJARI;30,74500;49,676
OIAH;GACHSARAN;30,33700;50,828
OIAI;SHAHID ASYAEE;32,00200;49,271
OIAJ;OMIDIYEH;30,83500;49,535
OIAK;;0,00000;0
OIAL;;0,00000;0
OIAM;MAHSHAHR;30,55600;49,152
OIAN;;0,00000;0
OIAR;;0,00000;0
OIAW;AHWAZ;31,33700;48,762
OIBA;ABUMUSA ISLAND;25,87600;55,033
OIBB;BUSHEHR;28,94500;50,834
OIBC;;0,00000;0
OIBD;;0,00000;0
OIBF;;0,00000;0
OIBG;;0,00000;0
OIBH;BASTAK;27,21200;54,318
OIBI;ASALOYEH;27,48400;52,618
OIBK;KISH ISLAND;26,52700;53,982
OIBL;BANDAR LENGEH;26,53200;54,822
OIBM;;0,00000;0
OIBN;;0,00000;0
OIBQ;KHARK ISLAND;29,25900;50,324
OIBS;SIRRI ISLAND;25,90900;54,539
OIBV;LAVAN ISLAND;26,81000;53,356
OIBX;;0,00000;0
OICA;;0,00000;0
OICB;;0,00000;0
OICC;SHAHID ASHRAFI ESFAHANI;34,34600;47,156
OICD;ABDANAN;32,93400;47,483
OICE;;0,00000;0
OICF;;0,00000;0
OICG;;0,00000;0
OICH;;0,00000;0
OICI;ILAM;33,58600;46,405
OICJ;;0,00000;0
OICK;KHORAM ABAD;33,43600;48,286
OICL;;0,00000;0
OICM;;0,00000;0
OICN;;0,00000;0
OICO;;0,00000;0
OICP;;0,00000;0
OICQ;;0,00000;0
OICR;;0,00000;0
OICS;SANANDAJ;35,24700;47,007
OICU;;0,00000;0
OICX;;0,00000;0
OICY;;0,00000;0
OICZ;;0,00000;0
OIFA;;0,00000;0
OIFB;;0,00000;0
OIFC;;0,00000;0
OIFD;;0,00000;0
OIFE;HESA;32,92900;51,561
OIFG;;0,00000;0
OIFH;SHAHID VATAN POUR AIR BASE;32,56700;51,691
OIFI;;0,00000;0
OIFJ;;0,00000;0
OIFK;;0,00000;0
OIFL;;0,00000;0
OIFM;ESFAHAN SHAHID BEHESHTI INTERNATIONAL;32,75100;51,862
OIFN;;0,00000;0
OIFO;;0,00000;0
OIFP;BADR AIR BASE;32,62100;51,697
OIFQ;;0,00000;0
OIFR;;0,00000;0
OIFU;;0,00000;0
OIFW;;0,00000;0
OIFY;;0,00000;0
OIGA;;0,00000;0
OIGF;;0,00000;0
OIGG;RASHT;37,32500;49,606
OIGH;;0,00000;0
OIGL;;0,00000;0
OIGM;;0,00000;0
OIGN;;0,00000;0
OIGP;;0,00000;0
OIGR;;0,00000;0
